2 r 14.9995; phi -0.0000; x 0.7500; y -0.0000; t_rel 1.0000;
2 r 14.9991; phi -0.0000; x 0.7500; y -0.0000; t_rel 1.0000;
2 r 14.9689; phi -0.0007; x 0.7484; y -0.0005; t_rel 0.9986;
2 r 14.9601; phi -0.0013; x 0.7480; y -0.0010; t_rel 0.9982;
2 r 14.9321; phi -0.0019; x 0.7466; y -0.0014; t_rel 0.9970;
2 r 14.9234; phi -0.0025; x 0.7462; y -0.0019; t_rel 0.9966;
2 r 14.8958; phi -0.0032; x 0.7448; y -0.0024; t_rel 0.9954;
2 r 14.8872; phi -0.0038; x 0.7444; y -0.0028; t_rel 0.9950;
2 r 14.8597; phi -0.0044; x 0.7430; y -0.0033; t_rel 0.9938;
2 r 14.8512; phi -0.0051; x 0.7426; y -0.0038; t_rel 0.9934;
2 r 14.8427; phi -0.0057; x 0.7421; y -0.0042; t_rel 0.9930;
2 r 14.8156; phi -0.0063; x 0.7408; y -0.0047; t_rel 0.9918;
2 r 14.8071; phi -0.0069; x 0.7403; y -0.0051; t_rel 0.9914;
2 r 14.7802; phi -0.0076; x 0.7390; y -0.0056; t_rel 0.9902;
2 r 14.7718; phi -0.0082; x 0.7386; y -0.0061; t_rel 0.9898;
2 r 14.7452; phi -0.0088; x 0.7372; y -0.0065; t_rel 0.9886;
2 r 14.7368; phi -0.0095; x 0.7368; y -0.0070; t_rel 0.9883;
2 r 14.7103; phi -0.0101; x 0.7355; y -0.0074; t_rel 0.9871;
2 r 14.7021; phi -0.0107; x 0.7351; y -0.0079; t_rel 0.9867;
2 r 14.6758; phi -0.0113; x 0.7337; y -0.0083; t_rel 0.9855;
2 r 14.6677; phi -0.0120; x 0.7333; y -0.0088; t_rel 0.9852;
2 r 14.6416; phi -0.0126; x 0.7320; y -0.0092; t_rel 0.9840;
2 r 14.6335; phi -0.0132; x 0.7316; y -0.0097; t_rel 0.9837;
2 r 14.6076; phi -0.0139; x 0.7303; y -0.0101; t_rel 0.9825;
2 r 14.5996; phi -0.0145; x 0.7299; y -0.0106; t_rel 0.9821;
2 r 14.5739; phi -0.0151; x 0.7286; y -0.0110; t_rel 0.9810;
2 r 14.5659; phi -0.0157; x 0.7282; y -0.0115; t_rel 0.9806;
2 r 14.5404; phi -0.0164; x 0.7269; y -0.0119; t_rel 0.9795;
2 r 14.5326; phi -0.0170; x 0.7265; y -0.0124; t_rel 0.9791;
2 r 14.5192; phi -0.0176; x 0.7258; y -0.0128; t_rel 0.9785;
2 r 14.4994; phi -0.0183; x 0.7249; y -0.0132; t_rel 0.9776;
2 r 14.4916; phi -0.0189; x 0.7244; y -0.0137; t_rel 0.9773;
2 r 14.4666; phi -0.0195; x 0.7232; y -0.0141; t_rel 0.9762;
2 r 14.4588; phi -0.0201; x 0.7228; y -0.0146; t_rel 0.9758;
2 r 14.4340; phi -0.0208; x 0.7215; y -0.0150; t_rel 0.9747;
2 r 14.4262; phi -0.0214; x 0.7211; y -0.0154; t_rel 0.9744;
2 r 14.4016; phi -0.0220; x 0.7199; y -0.0159; t_rel 0.9733;
2 r 14.3939; phi -0.0227; x 0.7195; y -0.0163; t_rel 0.9729;
2 r 14.3695; phi -0.0233; x 0.7183; y -0.0167; t_rel 0.9718;
2 r 14.3619; phi -0.0239; x 0.7179; y -0.0172; t_rel 0.9715;
2 r 14.3376; phi -0.0245; x 0.7167; y -0.0176; t_rel 0.9704;
2 r 14.3301; phi -0.0252; x 0.7163; y -0.0180; t_rel 0.9701;
2 r 14.3059; phi -0.0258; x 0.7151; y -0.0185; t_rel 0.9690;
2 r 14.2984; phi -0.0264; x 0.7147; y -0.0189; t_rel 0.9686;
2 r 14.2746; phi -0.0271; x 0.7135; y -0.0193; t_rel 0.9676;
2 r 14.2671; phi -0.0277; x 0.7131; y -0.0198; t_rel 0.9672;
2 r 14.2434; phi -0.0283; x 0.7119; y -0.0202; t_rel 0.9662;
2 r 14.2360; phi -0.0289; x 0.7115; y -0.0206; t_rel 0.9658;
2 r 14.2124; phi -0.0296; x 0.7103; y -0.0210; t_rel 0.9648;
2 r 14.2051; phi -0.0302; x 0.7099; y -0.0215; t_rel 0.9644;
2 r 14.1817; phi -0.0308; x 0.7087; y -0.0219; t_rel 0.9634;
2 r 14.1744; phi -0.0315; x 0.7084; y -0.0223; t_rel 0.9631;
2 r 14.1512; phi -0.0321; x 0.7072; y -0.0227; t_rel 0.9620;
2 r 14.1281; phi -0.0327; x 0.7060; y -0.0231; t_rel 0.9610;
2 r 14.1209; phi -0.0333; x 0.7057; y -0.0235; t_rel 0.9606;
2 r 14.1129; phi -0.0340; x 0.7052; y -0.0240; t_rel 0.9603;
2 r 14.0886; phi -0.0346; x 0.7040; y -0.0244; t_rel 0.9592;
2 r 14.0809; phi -0.0352; x 0.7036; y -0.0248; t_rel 0.9588;
2 r 14.0575; phi -0.0359; x 0.7024; y -0.0252; t_rel 0.9578;
2 r 14.0499; phi -0.0365; x 0.7020; y -0.0256; t_rel 0.9575;
2 r 14.0265; phi -0.0371; x 0.7008; y -0.0260; t_rel 0.9564;
2 r 14.0189; phi -0.0377; x 0.7004; y -0.0265; t_rel 0.9561;
2 r 13.9956; phi -0.0384; x 0.6993; y -0.0268; t_rel 0.9550;
2 r 13.9880; phi -0.0390; x 0.6989; y -0.0273; t_rel 0.9547;
2 r 13.9648; phi -0.0396; x 0.6977; y -0.0277; t_rel 0.9536;
2 r 13.9572; phi -0.0403; x 0.6973; y -0.0281; t_rel 0.9533;
2 r 13.9340; phi -0.0409; x 0.6961; y -0.0285; t_rel 0.9522;
2 r 13.9265; phi -0.0415; x 0.6957; y -0.0289; t_rel 0.9519;
2 r 13.9034; phi -0.0422; x 0.6946; y -0.0293; t_rel 0.9508;
2 r 13.8958; phi -0.0428; x 0.6942; y -0.0297; t_rel 0.9505;
2 r 13.8728; phi -0.0434; x 0.6930; y -0.0301; t_rel 0.9495;
2 r 13.8653; phi -0.0440; x 0.6926; y -0.0305; t_rel 0.9491;
2 r 13.8562; phi -0.0447; x 0.6921; y -0.0309; t_rel 0.9487;
2 r 13.8348; phi -0.0453; x 0.6910; y -0.0313; t_rel 0.9477;
2 r 13.8272; phi -0.0459; x 0.6906; y -0.0317; t_rel 0.9474;
2 r 13.8043; phi -0.0466; x 0.6895; y -0.0321; t_rel 0.9464;
2 r 13.7967; phi -0.0472; x 0.6891; y -0.0325; t_rel 0.9460;
2 r 13.7737; phi -0.0478; x 0.6879; y -0.0329; t_rel 0.9450;
2 r 13.7660; phi -0.0484; x 0.6875; y -0.0333; t_rel 0.9446;
2 r 13.7430; phi -0.0491; x 0.6863; y -0.0337; t_rel 0.9436;
2 r 13.7352; phi -0.0497; x 0.6859; y -0.0341; t_rel 0.9432;
2 r 13.7121; phi -0.0503; x 0.6847; y -0.0345; t_rel 0.9422;
2 r 13.7042; phi -0.0510; x 0.6843; y -0.0349; t_rel 0.9418;
2 r 13.6963; phi -0.0516; x 0.6839; y -0.0353; t_rel 0.9415;
2 r 13.6731; phi -0.0522; x 0.6827; y -0.0357; t_rel 0.9404;
2 r 13.6651; phi -0.0528; x 0.6823; y -0.0361; t_rel 0.9401;
2 r 13.6419; phi -0.0535; x 0.6811; y -0.0365; t_rel 0.9390;
2 r 13.6338; phi -0.0541; x 0.6807; y -0.0369; t_rel 0.9387;
2 r 13.6257; phi -0.0547; x 0.6803; y -0.0373; t_rel 0.9383;
2 r 13.6024; phi -0.0554; x 0.6791; y -0.0376; t_rel 0.9372;
2 r 13.5942; phi -0.0560; x 0.6786; y -0.0380; t_rel 0.9369;
2 r 13.5709; phi -0.0566; x 0.6775; y -0.0384; t_rel 0.9358;
2 r 13.5626; phi -0.0572; x 0.6770; y -0.0388; t_rel 0.9354;
2 r 13.5543; phi -0.0579; x 0.6766; y -0.0392; t_rel 0.9351;
2 r 13.5310; phi -0.0585; x 0.6754; y -0.0396; t_rel 0.9340;
2 r 13.5226; phi -0.0591; x 0.6749; y -0.0400; t_rel 0.9336;
2 r 13.5142; phi -0.0598; x 0.6745; y -0.0404; t_rel 0.9332;
2 r 13.4907; phi -0.0604; x 0.6733; y -0.0407; t_rel 0.9322;
2 r 13.4823; phi -0.0610; x 0.6729; y -0.0411; t_rel 0.9318;
2 r 13.4640; phi -0.0616; x 0.6719; y -0.0415; t_rel 0.9310;
2 r 13.4503; phi -0.0623; x 0.6712; y -0.0418; t_rel 0.9303;
2 r 13.4417; phi -0.0629; x 0.6708; y -0.0422; t_rel 0.9300;
2 r 13.4183; phi -0.0635; x 0.6696; y -0.0426; t_rel 0.9289;
2 r 13.4097; phi -0.0642; x 0.6691; y -0.0430; t_rel 0.9285;
2 r 13.4010; phi -0.0648; x 0.6686; y -0.0434; t_rel 0.9281;
2 r 13.3775; phi -0.0654; x 0.6674; y -0.0437; t_rel 0.9270;
2 r 13.3688; phi -0.0660; x 0.6670; y -0.0441; t_rel 0.9266;
2 r 13.3601; phi -0.0667; x 0.6665; y -0.0445; t_rel 0.9262;
2 r 13.3373; phi -0.0673; x 0.6654; y -0.0448; t_rel 0.9252;
2 r 13.3278; phi -0.0679; x 0.6649; y -0.0452; t_rel 0.9248;
2 r 13.3190; phi -0.0686; x 0.6644; y -0.0456; t_rel 0.9244;
2 r 13.3101; phi -0.0692; x 0.6639; y -0.0460; t_rel 0.9240;
2 r 13.2866; phi -0.0698; x 0.6627; y -0.0463; t_rel 0.9229;
2 r 13.2777; phi -0.0704; x 0.6622; y -0.0467; t_rel 0.9225;
2 r 13.2688; phi -0.0711; x 0.6618; y -0.0471; t_rel 0.9221;
2 r 13.2452; phi -0.0717; x 0.6606; y -0.0474; t_rel 0.9210;
