2 r 14.9996; phi -0.0000; x 0.7500; y -0.0000; t_rel 1.0000;
2 r 14.9992; phi -0.0000; x 0.7500; y -0.0000; t_rel 1.0000;
2 r 14.9724; phi -0.0007; x 0.7486; y -0.0005; t_rel 0.9988;
2 r 14.9645; phi -0.0013; x 0.7482; y -0.0010; t_rel 0.9985;
2 r 14.9387; phi -0.0019; x 0.7469; y -0.0014; t_rel 0.9974;
2 r 14.9361; phi -0.0025; x 0.7468; y -0.0019; t_rel 0.9973;
2 r 14.9070; phi -0.0032; x 0.7453; y -0.0024; t_rel 0.9961;
2 r 14.9055; phi -0.0038; x 0.7453; y -0.0028; t_rel 0.9960;
2 r 14.8807; phi -0.0044; x 0.7440; y -0.0033; t_rel 0.9949;
2 r 14.8706; phi -0.0051; x 0.7435; y -0.0038; t_rel 0.9945;
2 r 14.8546; phi -0.0057; x 0.7427; y -0.0042; t_rel 0.9938;
2 r 14.8357; phi -0.0063; x 0.7418; y -0.0047; t_rel 0.9930;
2 r 14.8287; phi -0.0069; x 0.7414; y -0.0052; t_rel 0.9927;
2 r 14.8006; phi -0.0076; x 0.7400; y -0.0056; t_rel 0.9915;
2 r 14.8025; phi -0.0082; x 0.7401; y -0.0061; t_rel 0.9916;
2 r 14.7750; phi -0.0088; x 0.7387; y -0.0065; t_rel 0.9904;
2 r 14.7674; phi -0.0095; x 0.7383; y -0.0070; t_rel 0.9901;
2 r 14.7497; phi -0.0101; x 0.7374; y -0.0074; t_rel 0.9894;
2 r 14.7323; phi -0.0107; x 0.7366; y -0.0079; t_rel 0.9886;
2 r 14.7245; phi -0.0113; x 0.7362; y -0.0084; t_rel 0.9883;
2 r 14.6973; phi -0.0120; x 0.7348; y -0.0088; t_rel 0.9871;
2 r 14.6991; phi -0.0126; x 0.7349; y -0.0093; t_rel 0.9872;
2 r 14.6724; phi -0.0132; x 0.7336; y -0.0097; t_rel 0.9861;
2 r 14.6640; phi -0.0139; x 0.7331; y -0.0102; t_rel 0.9857;
2 r 14.6479; phi -0.0145; x 0.7323; y -0.0106; t_rel 0.9850;
2 r 14.6290; phi -0.0151; x 0.7314; y -0.0111; t_rel 0.9842;
2 r 14.6234; phi -0.0157; x 0.7311; y -0.0115; t_rel 0.9840;
2 r 14.5969; phi -0.0164; x 0.7297; y -0.0120; t_rel 0.9829;
2 r 14.5957; phi -0.0170; x 0.7297; y -0.0124; t_rel 0.9828;
2 r 14.5728; phi -0.0176; x 0.7285; y -0.0128; t_rel 0.9818;
2 r 14.5605; phi -0.0183; x 0.7279; y -0.0133; t_rel 0.9813;
2 r 14.5489; phi -0.0189; x 0.7273; y -0.0137; t_rel 0.9808;
2 r 14.5253; phi -0.0195; x 0.7261; y -0.0142; t_rel 0.9798;
2 r 14.5252; phi -0.0201; x 0.7261; y -0.0146; t_rel 0.9798;
2 r 14.4994; phi -0.0208; x 0.7248; y -0.0151; t_rel 0.9787;
2 r 14.4920; phi -0.0214; x 0.7244; y -0.0155; t_rel 0.9784;
2 r 14.4760; phi -0.0220; x 0.7236; y -0.0159; t_rel 0.9777;
2 r 14.4568; phi -0.0227; x 0.7227; y -0.0164; t_rel 0.9769;
2 r 14.4528; phi -0.0233; x 0.7224; y -0.0168; t_rel 0.9767;
2 r 14.4274; phi -0.0239; x 0.7212; y -0.0173; t_rel 0.9756;
2 r 14.4235; phi -0.0245; x 0.7210; y -0.0177; t_rel 0.9754;
2 r 14.4046; phi -0.0252; x 0.7200; y -0.0181; t_rel 0.9746;
2 r 14.3882; phi -0.0258; x 0.7192; y -0.0186; t_rel 0.9739;
2 r 14.3818; phi -0.0264; x 0.7188; y -0.0190; t_rel 0.9737;
2 r 14.3570; phi -0.0271; x 0.7176; y -0.0194; t_rel 0.9726;
2 r 14.3548; phi -0.0277; x 0.7175; y -0.0199; t_rel 0.9725;
2 r 14.3346; phi -0.0283; x 0.7164; y -0.0203; t_rel 0.9716;
2 r 14.3195; phi -0.0289; x 0.7157; y -0.0207; t_rel 0.9710;
2 r 14.3122; phi -0.0296; x 0.7153; y -0.0212; t_rel 0.9707;
2 r 14.2880; phi -0.0302; x 0.7141; y -0.0216; t_rel 0.9696;
2 r 14.2861; phi -0.0308; x 0.7140; y -0.0220; t_rel 0.9696;
2 r 14.2659; phi -0.0315; x 0.7129; y -0.0224; t_rel 0.9687;
2 r 14.2507; phi -0.0321; x 0.7122; y -0.0229; t_rel 0.9680;
2 r 14.2440; phi -0.0327; x 0.7118; y -0.0233; t_rel 0.9678;
2 r 14.2202; phi -0.0333; x 0.7106; y -0.0237; t_rel 0.9667;
2 r 14.2172; phi -0.0340; x 0.7104; y -0.0241; t_rel 0.9666;
2 r 14.1986; phi -0.0346; x 0.7095; y -0.0246; t_rel 0.9658;
2 r 14.1819; phi -0.0352; x 0.7087; y -0.0250; t_rel 0.9651;
2 r 14.1772; phi -0.0359; x 0.7084; y -0.0254; t_rel 0.9649;
2 r 14.1538; phi -0.0365; x 0.7072; y -0.0258; t_rel 0.9639;
2 r 14.1483; phi -0.0371; x 0.7069; y -0.0263; t_rel 0.9637;
2 r 14.1326; phi -0.0377; x 0.7061; y -0.0267; t_rel 0.9630;
2 r 14.1129; phi -0.0384; x 0.7051; y -0.0271; t_rel 0.9621;
2 r 14.1115; phi -0.0390; x 0.7050; y -0.0275; t_rel 0.9621;
2 r 14.0886; phi -0.0396; x 0.7039; y -0.0279; t_rel 0.9611;
2 r 14.0793; phi -0.0403; x 0.7034; y -0.0283; t_rel 0.9607;
2 r 14.0678; phi -0.0409; x 0.7028; y -0.0288; t_rel 0.9602;
2 r 14.0451; phi -0.0415; x 0.7017; y -0.0292; t_rel 0.9592;
2 r 14.0457; phi -0.0421; x 0.7017; y -0.0296; t_rel 0.9593;
2 r 14.0246; phi -0.0428; x 0.7006; y -0.0300; t_rel 0.9584;
2 r 14.0101; phi -0.0434; x 0.6998; y -0.0304; t_rel 0.9577;
2 r 14.0042; phi -0.0440; x 0.6995; y -0.0308; t_rel 0.9575;
2 r 13.9820; phi -0.0447; x 0.6984; y -0.0312; t_rel 0.9565;
2 r 13.9765; phi -0.0453; x 0.6981; y -0.0316; t_rel 0.9563;
2 r 13.9618; phi -0.0459; x 0.6974; y -0.0320; t_rel 0.9556;
2 r 13.9408; phi -0.0465; x 0.6963; y -0.0324; t_rel 0.9547;
2 r 13.9419; phi -0.0472; x 0.6963; y -0.0329; t_rel 0.9548;
2 r 13.9203; phi -0.0478; x 0.6952; y -0.0333; t_rel 0.9539;
2 r 13.9060; phi -0.0484; x 0.6945; y -0.0337; t_rel 0.9533;
2 r 13.9011; phi -0.0491; x 0.6942; y -0.0341; t_rel 0.9530;
2 r 13.8800; phi -0.0497; x 0.6931; y -0.0345; t_rel 0.9521;
